1062,16
1063,16
1064,16
1065,16
1066,16
1067,16
1068,16
1069,16
1070,16
1071,16
1072,16
1073,16
1074,16
1075,16
1076,16
1077,16
1078,16
1079,16
1080,16
1081,16
1082,16
1083,16
1084,16
1085,16
1086,16
1087,16
1088,16
1089,16
1090,16
1091,16
1092,16
1093,16
1094,16
1095,16
1096,16
1097,16
1098,16
1099,16
1100,16
1101,16
1102,16
1103,16
1104,16
1105,16
1106,16
1107,16
1108,16
1109,16
1110,16
1111,16
1112,16
1113,16
1114,16
1115,16
1116,16
1117,16
1118,16
1119,16
1120,16
1121,16
1122,16
1123,16
1124,16
1125,16
1126,16
1127,16
1128,16
1129,16
1130,16
1131,16
1132,16
1133,16
1134,16
1135,16
1136,16
1137,16
1138,16
1139,16
1140,16
1141,16
1142,16
1143,16
1144,16
1145,16
1146,16
1147,16
1148,16
1149,16
1150,16
1151,16
1152,16
1153,16
1154,16
1155,16
1156,16
1157,16
1158,16
1159,16
1160,16
1161,16
1162,16
1163,16
1164,16
1165,16
1166,16
1167,16
1168,16
1169,16
1170,16
1171,16
1172,16
1173,16
1174,16
1175,16
1176,16
1177,16
1178,16
1179,16
1180,16
1181,16
1182,16
1183,16
1184,16
1185,16
1186,16
1187,16
1188,16
1189,16
1190,16
1191,16
1192,16
1193,16
1194,16
1195,16
1196,16
1197,16
1198,16
1199,16
1200,16
1201,16
1202,16
1203,16
1204,16
1205,16
1206,16
1207,16
1208,16
1209,16
1210,16
1211,16
1212,16
1213,16
1214,16
1215,16
1216,16
1217,16
1218,16
1219,16
1220,16
1221,16
1222,16
1223,16
1224,16
1225,5
1226,16
1227,16
1228,16
1229,16
1230,16
1231,16
1232,16
1233,16
1234,16
1235,16
1236,16
1237,16
1238,16
1239,16
1240,16
1241,16
1242,16
1243,5
1244,16
1245,16
1246,16
1247,16
1248,16
1249,16
1250,16
1251,16
1252,16
1253,16
1254,16
1255,16
1256,16
1257,16
1258,5
1259,16
1260,16
1261,16
1262,16
1263,16
1264,16
1265,16
1266,16
1267,16
1268,16
1269,16
1270,16
1271,16
1272,5
1273,16
1274,16
1275,16
1276,16
1277,5
1278,16
1279,16
1280,16
1281,16
1282,16
1283,5
1284,16
1285,16
1286,16
1287,16
1288,16
1289,16
1290,5
1291,5
1292,16
1293,16
1294,16
1295,16
1296,16
1297,16
1298,16
1299,16
1300,16
1301,16
1302,16
1303,16
1304,16
1305,16
1306,16
1307,16
1308,16
1309,16
1310,16
1311,16
1312,16
1313,16
1314,16
1315,16
1316,16
1317,16
1318,16
1319,16
1320,16
1321,5
1322,16
1323,16
1324,16
1325,16
1326,5
1327,16
1328,16
1329,5
1330,16
1331,16
1332,5
1333,16
1334,16
1335,16
1336,16
1337,16
1338,5
1339,5
1340,16
1341,5
1342,16
1343,16
1344,5
1345,16
1346,16
1347,16
1348,16
1349,16
1350,16
1351,16
1352,16
1353,16
1354,16
1355,5
1356,16
1357,16
1358,5
1359,16
1360,5
1361,5
1362,16
1363,16
1364,16
1365,16
1366,16
1367,16
1368,16
1369,16
1370,5
1371,16
1372,16
1373,16
1374,16
1375,5
1376,16
1377,16
1378,16
1379,5
1380,16
1381,16
1382,16
1383,16
1384,16
1385,16
1386,16
1387,16
1388,16
1389,16
1390,16
1391,5
1392,16
1393,16
1394,16
1395,16
1396,16
1397,16
1398,16
1399,16
1400,16
1401,16
1402,16
1403,16
1404,16
1405,16
1406,16
1407,16
1408,16
1409,16
1410,16
1411,16
1412,16
1413,16
1414,16
1415,16
1416,16
1417,16
1418,16
1419,16
1420,16
1421,16
1422,16
1423,16
1424,16
1425,16
1426,16
1427,16
1428,16
1429,16
1430,16
1431,16
1432,16
1433,16
1434,16
1435,16
1436,16
1437,16
1438,16
1439,16
1440,10
1441,7
1442,16
1443,16
1444,16
1445,16
1446,16
1447,11
1448,11
1449,16
1450,16
1451,16
1452,5
1453,11
1454,11
1455,10
1456,16
1457,16
1458,12
1459,16
1460,16
1461,16
1462,16
1463,16
1464,11
1465,16
1466,7
1467,11
1468,16
1469,16
1470,11
1471,5
1472,16
1473,5
1474,16
1475,16
1476,16
1477,13
1478,7
1479,16
1480,16
1481,10
1482,16
1483,16
1484,16
1485,16
1486,5
1487,11
1488,7
1489,16
1490,16
1491,10
1492,16
1493,16
1494,5
1495,12
1496,11
1497,16
1498,16
1499,16
1500,11
1501,16
1502,7
1503,5
1504,11
1505,16
1506,16
1507,16
1508,5
1509,11
1510,16
1511,16
1512,16
1513,5
1514,16
1515,5
1516,5
1517,7
1518,16
1519,16
1520,5
1521,16
1522,6
1523,16
1524,5
1525,16
1526,16
1527,7
1528,12
1529,5
1530,16
1531,10
1532,16
1533,5
1534,12
1535,6
1536,5
1537,5
1538,5
1539,5
1540,7
1541,11
1542,5
1543,16
1544,5
1545,5
1546,16
1547,5
1548,5
1549,16
1550,16
1551,5
1552,10
1553,7
1554,5
1555,5
1556,16
1557,16
1558,5
1559,5
1560,5
1561,5
1562,7
1563,12
1564,16
1565,5
1566,5
1567,7
1568,13
1569,16
1570,5
1571,16
1572,5
1573,10
1574,5
1575,13
1576,5
1577,16
1578,16
1579,10
1580,13
1581,5
1582,7
1583,16
1584,7
1585,7
1586,13
1587,5
1588,5
1589,5
1590,5
1591,5
1592,5
1593,16
1594,5
1595,16
1596,5
1597,6
1598,16
1599,5
1600,16
1601,13
1602,5
1603,6
1604,5
1605,5
1606,10
1607,12
1608,5
1609,5
1610,13
1611,5
1612,16
1613,13
1614,5
1615,5
1616,7
1617,6
1618,5
1619,5
1620,5
1621,5
1622,16
1623,5
1624,7
1625,5
1626,5
1627,5
1628,5
1629,5
1630,5
1631,6
1632,10
1633,16
1634,13
1635,5
1636,13
1637,5
1638,13
1639,12
1640,5
1641,5
1642,5
1643,15
1644,5
1645,16
1646,5
1647,5
1648,5
1649,5
1650,10
1651,11
1652,16
1653,5
1654,6
1655,16
1656,6
1657,5
1658,5
1659,16
1660,5
1661,7
1662,5
1663,5
1664,5
1665,5
1666,7
1667,5
1668,5
1669,5
1670,5
1671,5
1672,5
1673,6
1674,11
1675,11
1676,5
1677,12
1678,16
1679,11
1680,6
1681,13
1682,5
1683,5
1684,5
1685,5
1686,13
1687,16
1688,5
1689,14
1690,16
1691,13
1692,11
1693,16
1694,15
1695,11
1696,5
1697,5
1698,5
1699,16
1700,5
1701,5
1702,5
1703,5
1704,5
1705,7
1706,13
1707,5
1708,10
1709,5
1710,5
1711,5
1712,5
1713,12
1714,7
1715,5
1716,5
1717,5
1718,7
1719,5
1720,6
1721,16
1722,11
1723,5
1724,16
1725,6
1726,5
1727,12
1728,5
1729,5
1730,6
1731,5
1732,15
1733,16
1734,5
1735,5
1736,5
1737,7
1738,12
1739,5
1740,5
1741,5
1742,5
1743,16
1744,5
1745,6
1746,5
1747,5
1748,5
1749,5
1750,5
1751,5
1752,5
1753,5
1754,5
1755,5
1756,5
1757,5
1758,5
1759,16
1760,5
1761,7
1762,7
1763,5
1764,5
1765,5
1766,16
1767,5
1768,16
1769,5
1770,5
1771,5
1772,16
1773,11
1774,5
1775,5
1776,5
1777,16
1778,5
1779,5
1780,5
1781,5
1782,5
1783,5
1784,16
1785,5
1786,7
1787,5
1788,5
1789,5
1790,7
1791,7
1792,12
1793,5
1794,7
1795,5
1796,5
1797,6
1798,5
1799,5
1800,6
1801,5
1802,12
1803,5
1804,6
1805,5
1806,5
1807,5
1808,6
1809,11
1810,5
1811,5
1812,5
1813,16
1814,5
1815,5
1816,16
1817,12
1818,5
1819,5
1820,6
1821,6
1822,7
1823,6
1824,7
1825,7
1826,5
1827,5
1828,5
1829,5
1830,5
1831,7
1832,5
1833,5
1834,5
1835,5
1836,5
1837,5
1838,5
1839,5
1840,16
1841,5
1842,5
1843,5
1844,5
1845,5
1846,7
1847,16
1848,5
1849,16
1850,5
1851,16
1852,5
1853,5
1854,5
1855,7
1856,6
1857,7
1858,5
1859,5
1860,5
1861,5
1862,5
1863,5
1864,7
1865,5
1866,5
1867,5
1868,5
1869,5
1870,5
1871,10
1872,5
1873,5
1874,5
1875,5
1876,16
1877,16
1878,16
1879,5
1880,5
1881,5
1882,5
1883,5
1884,5
1885,7
1886,5
1887,16
1888,5
1889,5
1890,16
1891,5
1892,16
1893,7
1894,10
1895,5
1896,5
1897,13
1898,7
1899,5
1900,5
1901,5
1902,5
1903,5
1904,10
1905,5
1906,5
1907,5
1908,7
1909,5
1910,5
1911,5
1912,7
1913,5
1914,5
1915,10
1916,7
1917,5
1918,5
1919,5
1920,10
1921,7
1922,5
1923,6
1924,7
1925,7
1926,5
1927,16
1928,7
1929,11
1930,5
1931,6
1932,5
1933,5
1934,5
1935,6
1936,6
1937,5
1938,5
1939,5
1940,5
1941,5
1942,5
1943,5
1944,5
1945,16
1946,7
1947,7
1948,7
1949,11
1950,5
1951,5
1952,15
1953,11
1954,6
1955,5
1956,5
1957,5
1958,5
1959,5
1960,16
1961,12
1962,5
1963,6
1964,5
1965,16
1966,5
1967,5
1968,5
1969,6
1970,10
1971,5
1972,5
1973,7
1974,6
1975,5
1976,5
1977,16
1978,5
1979,5
1980,5
1981,16
1982,5
1983,10
1984,5
1985,5
1986,5
1987,5
1988,5
1989,5
1990,5
1991,5
1992,10
1993,7
1994,12
1995,6
1996,5
1997,5
1998,5
1999,7
2000,5
2001,6
2002,16
2003,5
2004,5
2005,6
2006,5
2007,5
2008,5
2009,16
2010,5
2011,5
2012,6
2013,5
2014,5
2015,5
2016,16
2017,5
2018,12
2019,6
2020,5
2021,16
2022,5
2023,5
2024,5
2025,16
2026,6
2027,5
2028,7
2029,5
2030,5
2031,6
2032,12
2033,5
2034,16
2035,5
2036,5
2037,5
2038,11
2039,7
2040,5
2041,5
2042,16
2043,5
2044,7
2045,13
2046,5
2047,5
2048,5
2049,5
2050,5
2051,5
2052,5
2053,5
2054,5
2055,5
2056,5
2057,5
2058,6
2059,5
2060,7
2061,5
2062,12
2063,5
2064,5
2065,5
2066,5
2067,5
2068,16
2069,16
2070,5
2071,5
2072,5
2073,5
2074,5
2075,5
2076,5
2077,5
2078,6
2079,5
2080,5
2081,6
2082,12
2083,16
2084,5
2085,13
2086,6
2087,5
2088,6
2089,16
2090,5
2091,5
2092,5
2093,5
2094,7
2095,5
2096,12
2097,12
2098,5
2099,5
2100,5
2101,5
2102,16
2103,5
2104,5
2105,16
2106,5
2107,7
2108,5
2109,5
2110,7
2111,5
2112,5
2113,7
2114,7
2115,7
2116,5
2117,5
2118,13
2119,5
2120,5
2121,5
2122,5
2123,5
2124,7
2125,16
2126,5
2127,5
2128,7
2129,11
2130,6
2131,6
2132,5
2133,5
2134,5
2135,6
2136,16
2137,6
2138,16
2139,5
2140,5
2141,5
2142,5
2143,5
2144,5
2145,5
2146,16
2147,13
2148,5
2149,7
2150,5
2151,10
2152,5
2153,16
2154,5
2155,6
2156,5
2157,5
2158,5
2159,12
2160,5
2161,10
2162,6
2163,5
2164,5
2165,16
2166,5
2167,16
2168,5
2169,5
2170,16
2171,12
2172,16
2173,5
2174,13
2175,16
2176,7
2177,5
2178,5
2179,5
2180,7
2181,5
2182,5
2183,5
2184,5
2185,16
2186,5
2187,5
2188,5
2189,5
2190,7
2191,5
2192,16
2193,5
2194,6
2195,7
2196,5
2197,5
2198,5
2199,11
2200,5
2201,16
2202,16
2203,16
2204,5
2205,5
2206,5
2207,10
2208,7
2209,5
2210,5
2211,7
2212,5
2213,5
2214,6
2215,5
2216,5
2217,5
2218,5
2219,5
2220,5
2221,16
2222,12
2223,16
2224,5
2225,5
2226,5
2227,16
2228,5
2229,5
2230,5
2231,5
2232,5
2233,5
2234,5
2235,5
2236,5
2237,7
2238,5
2239,16
2240,5
2241,16
2242,5
2243,5
2244,10
2245,5
2246,6
2247,7
2248,5
2249,5
2250,10
2251,5
2252,5
2253,5
2254,5
2255,16
2256,5
2257,5
2258,12
2259,5
2260,7
2261,7
2262,13
2263,16
2264,5
2265,5
2266,5
2267,6
2268,5
2269,12
2270,6
2271,5
2272,12
2273,16
2274,5
2275,5
2276,5
2277,7
2278,5
2279,7
2280,16
2281,7
2282,15
2283,7
2284,16
2285,10
2286,5
2287,5
2288,5
2289,5
2290,5
2291,10
2292,6
2293,5
2294,5
2295,5
2296,5
2297,5
2298,5
2299,5
2300,5
2301,5
2302,5
2303,5
2304,5
2305,5
2306,5
2307,6
2308,5
2309,5
2310,5
2311,6
2312,5
2313,12
2314,5
2315,5
2316,5
2317,5
2318,7
2319,5
2320,5
2321,5
2322,5
2323,5
2324,16
2325,5
2326,5
2327,5
2328,5
2329,5
2330,5
2331,16
2332,5
2333,7
2334,5
2335,6
2336,5
2337,5
2338,5
2339,5
2340,5
2341,5
2342,5
2343,6
2344,6
2345,5
2346,5
2347,7
2348,5
2349,5
2350,5
2351,7
2352,5
2353,7
2354,5
2355,6
2356,5
2357,5
2358,5
2359,16
2360,13
2361,5
2362,16
2363,6
2364,5
2365,6
2366,5
2367,11
2368,11
2369,10
2370,5
2371,10
2372,5
2373,5
2374,5
2375,16
2376,5
2377,5
2378,5
2379,5
2380,5
2381,16
2382,12
2383,5
2384,10
2385,12
2386,5
2387,7
2388,12
2389,5
2390,5
2391,16
2392,5
2393,7
2394,16
2395,5
2396,5
2397,5
2398,7
2399,5
2400,7
2401,12
2402,6
2403,5
2404,5
2405,5
2406,5
2407,5
2408,7
2409,5
2410,5
2411,5
2412,5
2413,5
2414,5
2415,5
2416,5
2417,5
2418,5
2419,5
2420,5
2421,16
2422,6
2423,5
2424,5
2425,10
2426,5
2427,5
2428,5
2429,5
2430,5
2431,7
2432,5
2433,5
2434,7
2435,5
2436,5
2437,5
2438,6
2439,5
2440,5
2441,16
2442,5
2443,5
2444,5
2445,16
2446,5
2447,5
2448,5
2449,6
2450,13
2451,5
2452,5
2453,5
2454,5
2455,5
2456,6
2457,16
2458,16
2459,5
2460,5
2461,5
2462,5
2463,12
2464,5
2465,5
2466,5
2467,5
2468,5
2469,9
2470,5
2471,12
2472,7
2473,5
2474,6
2475,5
2476,5
2477,5
2478,5
2479,5
2480,5
2481,5
2482,16
2483,11
2484,5
2485,5
2486,5
2487,5
2488,7
2489,5
2490,5
2491,16
2492,5
2493,7
2494,11
2495,7
2496,6
2497,5
2498,5
2499,5
2500,16
2501,6
2502,5
2503,5
2504,5
2505,7
2506,5
2507,5
2508,5
2509,5
2510,5
2511,6
2512,5
2513,16
2514,5
2515,5
2516,6
2517,5
2518,12
2519,5
2520,5
2521,6
2522,5
2523,7
2524,5
2525,5
2526,5
2527,5
2528,5
2529,5
2530,16
2531,7
2532,5
2533,5
2534,11
2535,5
2536,7
2537,5
2538,7
2539,5
2540,5
2541,16
2542,5
2543,5
2544,5
2545,5
2546,5
2547,5
2548,5
2549,5
2550,5
2551,5
2552,5
2553,5
2554,7
2555,5
2556,5
2557,12
2558,5
2559,5
2560,6
2561,5
2562,6
2563,16
2564,5
2565,7
2566,5
2567,16
2568,7
2569,16
2570,5
2571,5
2572,16
2573,5
2574,5
2575,5
2576,5
2577,11
2578,5
2579,7
2580,5
2581,7
2582,16
2583,5
2584,6
2585,6
2586,5
2587,5
2588,7
2589,5
2590,5
2591,6
2592,10
2593,16
2594,5
2595,5
2596,5
2597,16
2598,5
2599,7
2600,5
2601,16
2602,5
2603,6
2604,5
2605,16
2606,7
2607,5
2608,6
2609,5
2610,5
2611,7
2612,5
2613,5
2614,5
2615,5
2616,5
2617,5
2618,5
2619,5
2620,16
2621,5
2622,7
2623,5
2624,5
2625,12
2626,10
2627,10
2628,6
2629,5
2630,5
2631,5
2632,5
2633,13
2634,6
2635,5
2636,5
2637,16
2638,5
2639,7
2640,5
2641,5
2642,5
2643,5
2644,5
2645,13
2646,5
2647,5
2648,5
2649,16
2650,5
2651,5
2652,5
2653,12
2654,5
2655,6
2656,5
2657,5
2658,5
2659,16
2660,6
2661,6
2662,12
2663,16
2664,5
2665,12
2666,5
2667,7
2668,5
2669,5
2670,5
2671,5
2672,5
2673,5
2674,11
2675,6
2676,7
2677,5
2678,5
2679,16
2680,5
2681,12
2682,5
2683,5
2684,7
2685,5
2686,5
2687,5
2688,9
2689,5
2690,12
2691,5
2692,5
2693,5
2694,10
2695,5
2696,7
2697,16
2698,5
2699,5
2700,5
2701,16
2702,5
2703,5
2704,5
2705,5
2706,16
2707,5
2708,5
2709,5
2710,5
2711,5
2712,5
2713,5
2714,5
2715,12
2716,5
2717,5
2718,7
2719,5
2720,16
2721,5
2722,5
2723,5
2724,11
2725,5
2726,5
2727,7
2728,16
2729,7
2730,5
2731,5
2732,5
2733,5
2734,5
2735,7
2736,6
2737,5
2738,5
2739,5
2740,13
2741,16
2742,5
2743,5
2744,5
2745,5
2746,5
2747,5
2748,5
2749,7
2750,5
2751,5
2752,5
2753,5
2754,5
2755,10
2756,5
2757,12
2758,5
2759,5
2760,6
2761,5
2762,16
2763,5
2764,5
2765,16
2766,5
2767,6
2768,5
2769,5
2770,5
2771,7
2772,5
2773,16
2774,16
2775,5
2776,5
2777,7
2778,5
2779,5
2780,5
2781,5
2782,7
2783,5
2784,9
2785,7
2786,5
2787,5
2788,5
2789,7
2790,7
2791,5
2792,5
2793,5
2794,6
2795,5
2796,5
2797,5
2798,5
2799,5
2800,5
2801,7
2802,5
2803,7
2804,5
2805,5
2806,5
2807,12
2808,5
2809,16
2810,6
2811,5
2812,5
2813,5
2814,5
2815,5
2816,5
2817,5
2818,6
2819,5
2820,12
2821,16
2822,5
2823,5
2824,5
2825,5
2826,5
2827,11
2828,5
2829,5
2830,13
2831,5
2832,11
2833,5
2834,7
2835,5
2836,5
2837,16
2838,5
2839,5
2840,7
2841,5
2842,11
2843,5
2844,5
2845,6
2846,15
2847,5
2848,5
2849,5
2850,5
2851,5
2852,5
2853,5
2854,16
2855,5
2856,5
2857,7
2858,5
2859,5
2860,15
2861,7
2862,7
2863,7
2864,16
2865,5
2866,5
2867,5
2868,6
2869,6
2870,5
2871,5
2872,5
2873,5
2874,16
2875,5
2876,5
2877,5
2878,5
2879,5
2880,5
2881,5
2882,7
2883,5
2884,5
2885,16
2886,5
2887,5
2888,5
2889,7
2890,5
2891,5
2892,5
2893,5
2894,16
2895,5
2896,5
2897,5
2898,5
2899,7
2900,5
2901,5
2902,5
2903,5
2904,5
2905,5
2906,12
2907,5
2908,5
2909,5
2910,5
2911,5
2912,7
2913,7
2914,6
2915,5
2916,5
2917,6
2918,16
2919,7
2920,5
2921,5
2922,5
2923,5
2924,5
2925,5
2926,5
2927,7
2928,7
2929,5
2930,6
2931,7
2932,12
2933,5
2934,5
2935,5
2936,5
2937,5
2938,16
2939,6
2940,5
2941,5
2942,5
2943,16
2944,16
2945,5
2946,5
2947,5
2948,5
2949,5
2950,5
2951,6
2952,5
2953,6
2954,5
2955,5
2956,5
2957,5
2958,6
2959,5
2960,7
2961,5
2962,5
2963,5
2964,7
2965,5
2966,5
2967,10
2968,5
2969,5
2970,5
2971,5
2972,5
2973,5
2974,7
2975,6
2976,7
2977,5
2978,5
2979,5
2980,5
2981,5
2982,5
2983,5
2984,5
2985,5
2986,5
2987,12
2988,5
2989,5
2990,5
2991,6
2992,16
2993,16
2994,5
2995,5
2996,5
2997,5
2998,11
2999,5
